symbol	prev_day_close	open	high	low	last	volume	time
AUDUSD	0.7272	0.7275	0.7284	0.7237	0.7245	106558	2019-02-01T23:54+02:00
BTCUSD	3413.45	0	3460	3364.53	3446.05	6271	2019-02-01T23:54+02:00
EURUSD	1.1444	1.1445	1.1488	1.1434	1.1452	166715	2019-02-01T23:54+02:00
GBPUSD	1.31	1.3105	1.3114	1.3044	1.3075	166090	2019-02-01T23:54+02:00
ILSUSD	3.63	3.633	3.64	3.623	3.6345	20009	2019-02-01T23:54+02:00
NZDUSD	0.6916	0.6916	0.6941	0.6893	0.689	46888	2019-02-01T23:53+02:00
USDARS	37.269	37.269	37.39	36.94	37.121	379	2019-02-01T23:17+02:00
USDBGN	1.7076	1.7081	1.7107	1.7026	1.707	53418	2019-02-01T23:54+02:00
USDBHD	0.37682	0.377	0.377	0.377	0.3768	1278	2019-02-01T23:52+02:00
USDBRL	3.6439	3.6454	3.6821	3.6395	3.6596	72651	2019-02-01T23:30+02:00
USDCAD	1.3122	1.3121	1.3158	1.3068	1.3096	118351	2019-02-01T23:54+02:00
USDCHF	0.994	0.9939	0.9962	0.9922	0.9951	58226	2019-02-01T23:54+02:00
USDCLP	655.41	655.41	658.48	651.53	653.48	8606	2019-02-01T23:52+02:00
USDCNH	6.7084	6.7082	6.7573	6.706	6.7551	80784	2019-02-01T23:54+02:00
USDCNY	6.6958	6.6983	6.7426	6.7033	6.7426	4977	2019-02-01T17:30+02:00
USDCOP	3103.25	3103.25	3114.98	3091.3999	3087.8999	3485	2019-02-01T23:52+02:00
USDCZK	22.494	22.49	22.524	22.345	22.426	34712	2019-02-01T23:54+02:00
USDDKK	6.5212	6.5217	6.5288	6.4989	6.5172	105044	2019-02-01T23:54+02:00
USDHKD	7.8466	7.8465	7.8474	7.8436	7.8468	7605	2019-02-01T23:54+02:00
USDHUF	275.76	275.74	277.62	275.82	277.06	55989	2019-02-01T23:54+02:00
USDIDR	13970	13940	13980	13945	13935	159	2019-02-01T11:00+02:00
USDINR	70.95	71.1	71.47	70.942	71.42	3116	2019-02-01T20:14+02:00
USDJPY	108.87	108.87	109.57	108.73	109.49	99520	2019-02-01T23:54+02:00
USDKRW	1111.4	1111.4	1119.3101	1110.87	1118.35	19468	2019-02-01T23:53+02:00
USDMXN	19.1058	19.105	19.1842	19.0632	19.1058	108280	2019-02-01T23:54+02:00
USDMYR	4.094	0	0	0	4.094	0	2019-01-31T12:01+02:00
USDNOK	8.4301	8.4291	8.4535	8.4068	8.4361	98685	2019-02-01T23:54+02:00
USDPEN	3.3309	3.3276	3.333	3.324	3.322	37	2019-02-01T23:49+02:00
USDPHP	52.1	52.1	52.4	52.1	52.26	4257	2019-02-01T23:17+02:00
USDPLN	3.7221	3.7215	3.7465	3.7202	3.7445	49964	2019-02-01T23:54+02:00
USDRON	4.1348	4.135	4.1533	4.1328	4.1476	42986	2019-02-01T23:54+02:00
USDRUB	65.339	65.325	65.733	65.3295	65.415	86626	2019-02-01T23:54+02:00
USDSAR	3.7502	3.7502	3.7506	3.7505	3.7502	2700	2019-02-01T23:52+02:00
USDSEK	9.0465	9.0457	9.0654	9.0264	9.0654	81547	2019-02-01T23:50+02:00
USDSGD	1.3452	1.3456	1.3509	1.3456	1.3505	27762	2019-02-01T23:53+02:00
USDTHB	31.2	31.22	31.39	31.21	31.31	10501	2019-02-01T23:53+02:00
USDTRY	5.1606	5.1575	5.2298	5.1654	5.2038	76804	2019-02-01T23:53+02:00
USDTWD	30.688	30.687	30.78	30.699	30.759	14899	2019-02-01T23:52+02:00
USDZAR	13.2477	13.246	13.3753	13.246	13.3095	78565	2019-02-01T23:54+02:00
XAGUSD	15.911	0	0	0	15.911	0	2019-02-01T23:49+02:00
XAUUSD	1317.93	0	0	0	1317.9301	0	2019-02-01T23:49+02:00
XPDUSD	1350.5	0	0	0	1350.5	0	2019-02-01T23:40+02:00
XPTUSD	821.5	0	0	0	821.5	0	2019-02-01T23:40+02:00
